Region Name,Window Size,Lambda,Limit,Amount,Percentage,Regulation Hours
NW,year,0,0.02,686178.5264669955,0.0027727439604242,8760.0
CAL,year,100,0.02,302608.5207872391,0.002476734364645,2420.0
CAL,year,0,0.06,1738797.145367518,0.0142313859235524,8760.0
NW,month,100,0.04,732517.4628968835,0.0029599926153478,4157.0
NW,year,10,0.05,1715120.6801597178,0.0069305440550539,8760.0
NW,quarter,100,0.02,248386.29591166973,0.0010036915689962,1879.0
TEX,year,30,0.05,2721345.284894228,0.0082176384582176,8760.0
TEX,month,100,0.07,2601577.15191716,0.0078559749746881,6678.0
TEX,year,50,0.1,3483701.5391923785,0.0105197234266183,8760.0
NW,month,30,0.08,1609214.1876868308,0.0065025918880197,7833.0
TEX,quarter,50,0.04,1959908.431090653,0.0059183298008218,7697.0
TEX,quarter,100,0.06,2531552.853502333,0.0076445228040071,6638.0
NW,year,10,0.07,2267635.9010614757,0.0091631747520326,8760.0
TEX,month,0,0.01,487552.2684525848,0.0014722601699485,8760.0
CAL,quarter,10,0.05,1154979.4555237144,0.0094530626583575,8760.0
CAL,quarter,100,0.01,0.0,0.0,0.0
CAL,year,10,0.01,313611.25213354826,0.0025667874892546,7707.0
NW,month,30,0.01,162666.0340141654,0.0006573089159481,3412.0
CAL,month,50,0.06,1180276.1459576786,0.0096601063408903,6360.0
NW,month,50,0.07,1476588.168382436,0.0059666701419476,7114.0
CAL,month,100,0.04,722159.0121390969,0.0059105937845041,4360.0
TEX,quarter,30,0.05,2359503.6580666304,0.0071249863479147,8606.0
CAL,month,30,0.07,1291065.683988303,0.0105668761019326,7064.0
TEX,quarter,0,0.01,508020.19848543406,0.0015340671188615,8760.0
NW,quarter,30,0.1,2178993.69409281,0.0088049849595357,8760.0
CAL,quarter,0,0.05,1154979.4555237144,0.0094530626583575,8760.0
TEX,year,30,0.02,1145887.9275051951,0.0034602344488012,7710.0
CAL,quarter,0,0.08,1436169.121239364,0.0117544919315625,8760.0
CAL,year,30,0.02,613081.5900061727,0.0050178370336344,7146.0
CAL,year,30,0.06,1726912.4364652785,0.0141341141518408,7941.0
CAL,month,0,0.02,469526.3491625786,0.00384289259619,8760.0
CAL,year,10,0.1,2084277.0566372275,0.0170590061317019,8760.0
CAL,month,100,0.01,0.0,0.0,0.0
NW,quarter,0,0.01,278482.0714826882,0.0011253040601048,8760.0
TEX,quarter,30,0.06,2631688.995865881,0.0079469036224619,8760.0
NW,quarter,30,0.01,212502.29037308693,0.0008586897133637,4121.0
CAL,quarter,50,0.09,1435745.9778196514,0.0117510286654058,6445.0
TEX,year,10,0.07,3152859.2087467317,0.009520679801626,8760.0
TEX,month,50,0.06,2484573.725032866,0.0075026600661226,7650.0
NW,month,50,0.02,366258.73144844174,0.0014799963076739,4157.0
NW,quarter,10,0.1,2178993.69409281,0.0088049849595357,8760.0
CAL,quarter,30,0.08,1414939.1774728743,0.0115807330065027,7192.0
NW,year,0,0.01,343089.26323348284,0.001386371980212,8760.0
NW,quarter,50,0.03,768256.8618785739,0.0031044101376884,6012.0
TEX,quarter,30,0.04,1979310.9804245236,0.0059769196227303,8366.0
NW,month,0,0.03,712902.5616543293,0.0028807317570481,8760.0
TEX,month,0,0.02,975097.3904013038,0.0029444987596202,8760.0
NW,quarter,10,0.09,2080399.6402160823,0.0084065812542667,8720.0
TEX,month,50,0.01,381360.3594000936,0.0011515927703998,4334.0
CAL,quarter,100,0.02,129280.90252453087,0.0010581144679662,1116.0
CAL,year,100,0.01,0.0,0.0,0.0
TEX,year,30,0.07,3152859.2087467317,0.009520679801626,8760.0
CAL,year,50,0.05,1500028.763413519,0.0122771585434451,7484.0
NW,month,30,0.06,1367215.0784617364,0.0055247099773356,7648.0
TEX,month,50,0.03,1418500.039792657,0.0042834404530318,7134.0
TEX,year,0,0.03,1741091.1204351785,0.0052575678029425,8760.0
NW,month,50,0.1,1756507.4230658412,0.0070977816426617,7343.0
TEX,month,0,0.05,2248771.5007601976,0.0067906087738913,8760.0
TEX,month,30,0.06,2503459.698045194,0.0075596899840123,8179.0
NW,quarter,100,0.03,595706.7182754576,0.002407161025261,3682.0
NW,quarter,100,0.09,1961166.0681934652,0.007924776368288,6302.0
NW,month,0,0.02,475268.3744362295,0.0019204878380321,8760.0
NW,month,30,0.02,431314.1886113584,0.0017428756007201,5798.0
TEX,quarter,0,0.09,3106790.5704211597,0.0093815664681863,8760.0
CAL,year,30,0.03,940032.2687174528,0.0076938025993152,7698.0
CAL,year,50,0.07,1848108.409853801,0.0151260565841526,7466.0
NW,quarter,50,0.07,1777476.6349466443,0.0071825150660416,7325.0
NW,year,100,0.08,2337615.3980198205,0.0094459513474236,6409.0
CAL,quarter,0,0.02,488267.2822139114,0.0039962799257768,8760.0
NW,year,30,0.04,1356090.186452061,0.0054797559661849,7657.0
TEX,year,50,0.07,3152859.2087467317,0.009520679801626,8760.0
NW,month,0,0.09,1712509.468010515,0.0069199925404891,8760.0
NW,year,10,0.03,1026792.9415278136,0.004149115452339,8259.0
NW,month,100,0.06,1218817.4734401405,0.0049250576314897,5341.0
NW,year,100,0.05,1575910.964157045,0.006368018583343,5909.0
TEX,year,100,0.02,983128.3398171664,0.0029687497942618,5195.0
CAL,month,10,0.01,226127.0000140667,0.0018507625305855,6921.0
TEX,month,10,0.08,2857886.633640945,0.0086299519727231,8718.0
NW,year,10,0.09,2571852.1233095825,0.0103924666350715,8760.0
CAL,month,10,0.04,916917.9731609524,0.0075046209795432,8149.0
CAL,quarter,30,0.01,173615.65684342384,0.0014209773816873,3872.0
NW,year,0,0.1,2668210.240084768,0.0107818352556576,8760.0
CAL,quarter,30,0.1,1508780.2660153955,0.0123487862265651,7204.0
TEX,quarter,0,0.03,1521083.4063845873,0.004593211147386,8760.0
NW,quarter,100,0.01,1715.413991868496,6.931729283442309e-06,18.0
TEX,month,10,0.1,3116691.540460527,0.0094114643986771,8760.0
NW,quarter,0,0.06,1631196.034692526,0.0065914172172497,8760.0
NW,month,100,0.05,1001407.3999183774,0.0040465363064394,4920.0
NW,month,30,0.03,683077.652888596,0.0027602137978573,6762.0
CAL,month,50,0.07,1261920.8481535912,0.0103283368292248,6328.0
NW,quarter,10,0.06,1630027.6841783822,0.0065866960889911,8520.0
CAL,month,100,0.09,1278924.4325984716,0.0104675046286219,5082.0
CAL,year,10,0.04,1262176.825192392,0.010330431902843,8760.0
NW,quarter,30,0.07,1798458.9544480443,0.00726730145534,7851.0
CAL,quarter,100,0.05,990294.615981102,0.0081051805816396,4991.0
NW,quarter,50,0.08,1931380.4345917404,0.0078044171141128,7407.0
NW,quarter,10,0.02,552671.1475648284,0.0022332607731128,7893.0
NW,year,50,0.03,969859.83725366,0.0039190573625921,6352.0
TEX,quarter,100,0.09,3017800.545052707,0.0091128435468706,6887.0
NW,year,50,0.04,1328496.7691061497,0.0053682551273474,6962.0
NW,quarter,30,0.02,520684.5895908773,0.0021040079154145,6279.0
TEX,quarter,50,0.07,2816586.226517558,0.0085052372532051,8760.0
NW,month,10,0.02,470114.0282861888,0.0018996599024349,7735.0
TEX,year,0,0.1,3483701.5391923785,0.0105197234266183,8760.0
TEX,month,50,0.02,916625.3320483564,0.0027679308547242,6405.0
CAL,year,10,0.05,1531300.2481853217,0.0125331036198306,8760.0
TEX,quarter,100,0.04,1868097.371269584,0.0056410882099574,6312.0
CAL,year,100,0.05,1403187.0500219166,0.0114845463629813,6200.0
TEX,quarter,10,0.02,1013843.2746428252,0.0030614995938062,8299.0
TEX,year,10,0.01,577043.7327415347,0.0017424972849171,8041.0
NW,month,0,0.06,1383696.9072585404,0.0055913105623006,8760.0
CAL,quarter,100,0.08,1299065.440766588,0.0106323510345949,5276.0
TEX,year,50,0.05,2721345.284894228,0.0082176384582176,8760.0
NW,year,100,0.04,1197574.536696434,0.0048392181272122,5206.0
CAL,quarter,10,0.04,956695.9133572133,0.0078301881221424,8640.0
CAL,quarter,100,0.06,1136977.3583144248,0.0093057224159944,5179.0
CAL,quarter,10,0.02,486323.9160127491,0.0039803742208053,8358.0
TEX,year,10,0.08,3277331.666808188,0.0098965489219587,8760.0
CAL,quarter,10,0.06,1286940.66973643,0.0105331144466901,8675.0
TEX,year,100,0.05,2629726.729200542,0.0079409781715079,6875.0
NW,year,30,0.05,1715120.6801597178,0.0069305440550539,8760.0
NW,year,50,0.02,598787.268348217,0.0024196090636061,5206.0
CAL,quarter,10,0.1,1529881.2234866917,0.0125214894484047,8760.0
TEX,quarter,50,0.03,1483246.388667703,0.0044789548148065,7220.0
TEX,month,100,0.09,2902127.394732952,0.0087635456705859,6853.0
NW,quarter,50,0.1,2149259.6132220626,0.008684834022173,7563.0
CAL,month,0,0.07,1314768.843020156,0.0107608773427837,8760.0
CAL,quarter,30,0.04,935016.9794415236,0.0076527543853852,7192.0
TEX,quarter,10,0.04,1984695.1189461944,0.005993178090197,8636.0
TEX,quarter,10,0.06,2631688.995865881,0.0079469036224619,8760.0
NW,year,0,0.05,1715120.6801597178,0.0069305440550539,8760.0
TEX,month,30,0.01,446316.8828622103,0.0013477417957651,5968.0
TEX,year,100,0.09,3303261.3415964246,0.009974848685657,6980.0
CAL,year,10,0.09,2029576.6349141449,0.0166113042167337,8760.0
NW,quarter,30,0.08,1962081.4369428756,0.007928475235381,8622.0
NW,year,10,0.01,335688.1505346298,0.0013564651997684,7278.0
CAL,quarter,100,0.03,474541.7413732708,0.0038839416526015,3386.0
CAL,month,10,0.06,1231025.9992954135,0.0100754743729446,8302.0
TEX,year,30,0.01,548289.7417436838,0.001655668941758,6616.0
TEX,quarter,30,0.09,3106790.5704211597,0.0093815664681863,8760.0
CAL,quarter,0,0.09,1486558.5259797424,0.0121669098304698,8760.0
TEX,month,30,0.07,2694972.8365893364,0.0081380016526161,8465.0
CAL,month,30,0.1,1436767.3114185184,0.0117593878881253,7071.0
TEX,quarter,0,0.02,1016037.7651019692,0.0030681262902762,8760.0
CAL,month,10,0.07,1313100.802146703,0.0107472250697341,8430.0
TEX,month,100,0.08,2760048.0384595394,0.0083345090508258,6751.0
TEX,month,50,0.05,2220079.610343814,0.0067039679556779,7553.0
NW,month,100,0.01,0.0,0.0,0.0
NW,month,100,0.1,1656337.0593887568,0.0066930083071724,6002.0
NW,year,30,0.01,281422.5797777176,0.0011371862107421,4551.0
NW,year,10,0.1,2668210.240084768,0.0107818352556576,8760.0
TEX,quarter,100,0.07,2717434.4928581715,0.0082058290508572,6700.0
NW,month,10,0.04,947950.9341638684,0.0038305267887274,8249.0
CAL,quarter,30,0.09,1464822.325056851,0.0119890073852825,7180.0
CAL,quarter,50,0.02,387676.4786018431,0.0031729828836937,4608.0
TEX,quarter,10,0.09,3106790.5704211597,0.0093815664681863,8760.0
TEX,quarter,50,0.09,3106790.5704211597,0.0093815664681863,8760.0
NW,quarter,0,0.02,556964.1429653764,0.0022506081202096,8760.0
TEX,quarter,50,0.06,2631688.995865881,0.0079469036224619,8760.0
CAL,year,10,0.02,638193.0018739402,0.0052233642823578,8760.0
CAL,quarter,0,0.03,728511.7006367743,0.0059625880967236,8760.0
NW,quarter,10,0.03,832613.310024023,0.0033644648406947,8180.0
CAL,month,50,0.04,862559.2120801657,0.0070597154255354,6217.0
TEX,month,10,0.06,2511240.9440948963,0.0075831869901238,8568.0
NW,year,100,0.01,48384.040895193815,0.000195512613698,427.0
TEX,year,30,0.09,3386319.313169837,0.0102256586013454,8760.0
CAL,quarter,0,0.1,1529881.2234866917,0.0125214894484047,8760.0
CAL,month,0,0.05,1108696.490570277,0.0090742543898407,8760.0
CAL,quarter,10,0.01,235820.0300130397,0.0019300962533556,7045.0
CAL,month,50,0.01,54856.18955518305,0.0004489768147683,969.0
CAL,month,50,0.05,1055457.599418834,0.008638514540522,6374.0
NW,year,50,0.08,2421278.054085344,0.0097840195255596,7529.0
TEX,month,0,0.1,3116691.540460527,0.0094114643986771,8760.0
TEX,month,10,0.01,482859.01815134287,0.0014580879756358,7813.0
CAL,year,100,0.08,1861509.811723173,0.0152357419045063,6435.0
CAL,year,50,0.09,1996829.5943835229,0.0163432822839354,7317.0
CAL,year,50,0.1,2050759.05448097,0.0167846741744963,7270.0
NW,quarter,50,0.02,461016.19259276986,0.0018628969202096,4776.0
NW,year,100,0.1,2559338.235564202,0.0103418999015917,6520.0
NW,month,30,0.05,1170677.3183656633,0.0047305305236189,7659.0
TEX,quarter,10,0.03,1519361.117571175,0.004588010356855,8422.0
TEX,year,100,0.04,2193968.464589596,0.0066251202046302,6789.0
CAL,month,100,0.03,438111.2648860663,0.0035857722130843,3177.0
CAL,month,100,0.05,948774.0658112466,0.0077653508465841,4934.0
CAL,year,30,0.05,1520204.2734014988,0.0124422873335449,7987.0
TEX,year,0,0.01,580584.4646400809,0.0017531892227543,8760.0
TEX,month,50,0.1,3113620.394664228,0.0094021904686299,8639.0
CAL,month,100,0.08,1231083.8116720468,0.0100759475450137,5087.0
CAL,quarter,100,0.04,766690.1423291564,0.006275063959208,4540.0
NW,quarter,0,0.03,835446.2144480646,0.0033759121803144,8760.0
CAL,year,100,0.03,744436.1902577281,0.0060929239199881,4759.0
NW,year,30,0.03,1007064.45160383,0.004069395599305,7278.0
CAL,year,0,0.09,2029576.6349141449,0.0166113042167337,8760.0
TEX,month,0,0.06,2512207.411526561,0.0075861054290221,8760.0
NW,year,100,0.07,2149754.7178010046,0.0086868346651225,6334.0
NW,month,50,0.06,1340139.1205421984,0.0054153001140153,6976.0
TEX,month,0,0.04,1896356.749638915,0.0057264229727978,8760.0
TEX,month,50,0.09,2989267.423101306,0.00902668216133,8480.0
NW,year,50,0.07,2236275.309391618,0.0090364513297832,7496.0
NW,quarter,50,0.06,1594490.3316181302,0.0064430950057741,7237.0
NW,year,10,0.08,2452403.4796751738,0.009909792677139,8760.0
TEX,quarter,100,0.02,811757.8090165854,0.0024512626997982,4511.0
TEX,quarter,30,0.1,3227580.9378014803,0.0097463167899763,8760.0
TEX,year,0,0.09,3386319.313169837,0.0102256586013454,8760.0
TEX,quarter,50,0.02,961335.3569309711,0.0029029415870935,6533.0
CAL,year,0,0.05,1531300.2481853217,0.0125331036198306,8760.0
CAL,year,0,0.08,1963724.563884765,0.0160723303409247,8760.0
CAL,month,10,0.08,1371634.698159024,0.0112263024974719,8586.0
CAL,quarter,100,0.1,1393057.671040177,0.0114016412915996,5259.0
TEX,quarter,0,0.1,3227580.9378014803,0.0097463167899763,8760.0
CAL,quarter,100,0.07,1232708.3904211223,0.0100892440972901,5256.0
TEX,year,10,0.04,2289110.262193382,0.0069124196147098,8760.0
CAL,month,0,0.09,1419013.9896562546,0.0116140837771214,8760.0
NW,year,100,0.06,1904026.595154852,0.007693884373481,6208.0
CAL,month,0,0.08,1372466.519615069,0.0112331106361855,8760.0
TEX,year,100,0.01,256464.4550884962,0.0007744449706546,2014.0
CAL,quarter,100,0.09,1350045.9530408531,0.0110496069213373,5270.0
TEX,quarter,10,0.05,2361512.794124067,0.0071310533302359,8708.0
CAL,quarter,30,0.07,1352440.2570041567,0.0110692033784691,7210.0
CAL,month,50,0.09,1365370.7456297278,0.0111750344550273,6281.0
NW,year,10,0.02,682432.7363211811,0.0027576077872517,8006.0
NW,month,50,0.05,1137031.511746168,0.0045945728923329,6748.0
CAL,year,30,0.04,1249091.4118306488,0.0102233328269006,7910.0
CAL,quarter,50,0.07,1324069.3217210472,0.0108369981841474,6492.0
CAL,year,0,0.04,1262176.825192392,0.010330431902843,8760.0
CAL,month,0,0.03,700104.7159367949,0.0057300878517888,8760.0
CAL,year,100,0.09,1928339.6466815472,0.015782718402043,6401.0
NW,year,10,0.06,2027140.7467805743,0.008191370096505,8485.0
NW,year,10,0.04,1370553.9367862642,0.0055382018003772,8386.0
CAL,year,100,0.04,1111582.7709838152,0.0090978774850121,5820.0
NW,year,50,0.09,2542274.68301034,0.0102729486586394,7568.0
TEX,quarter,0,0.08,2971059.0873788,0.0089716985027976,8760.0
NW,year,30,0.02,653666.9876309931,0.0026413697342213,6576.0
TEX,quarter,50,0.05,2355896.055222571,0.0071140924800774,8514.0
NW,month,50,0.04,887794.8245452642,0.0035874450203625,6253.0
TEX,year,50,0.08,3277331.666808188,0.0098965489219587,8760.0
NW,month,10,0.06,1381800.9936432838,0.0055836494612555,8373.0
TEX,month,100,0.06,2407613.1199529767,0.0072702623503374,6542.0
CAL,quarter,30,0.06,1266222.2433060408,0.0103635420943055,7253.0
TEX,month,50,0.07,2684705.552174449,0.0081069975636688,8147.0
CAL,month,0,0.04,920023.8745572568,0.007530041587996,8760.0
CAL,month,50,0.1,1405654.488926217,0.0115047414014787,6276.0
CAL,year,0,0.03,956554.3761783242,0.007829029694766,8760.0
TEX,year,50,0.06,2996380.121234238,0.0090481603552377,8760.0
TEX,year,30,0.03,1741091.1204351785,0.0052575678029425,8760.0
TEX,month,0,0.08,2858079.8335037827,0.0086305353777882,8760.0
CAL,year,0,0.1,2084277.0566372275,0.0170590061317019,8760.0
NW,month,10,0.07,1515149.58047691,0.0061224909937613,8431.0
TEX,month,30,0.08,2855714.110998094,0.0086233916124042,8610.0
NW,quarter,10,0.08,1963995.7302883267,0.0079362106061444,8718.0
CAL,month,0,0.01,234925.95854955912,0.0019227786222714,8760.0
TEX,month,50,0.04,1865778.8011749985,0.0056340868305723,7487.0
NW,month,100,0.02,155368.07786160707,0.0006278189755537,1252.0
CAL,year,30,0.08,1951053.7115679237,0.0159686242877018,7837.0
NW,quarter,0,0.07,1811999.0378870964,0.0073220148908836,8760.0
TEX,quarter,100,0.01,180401.78769904372,0.000544758754707,1438.0
CAL,month,100,0.06,1086492.14249821,0.0088925203402787,5087.0
CAL,month,50,0.03,629808.1245557964,0.0051547372861874,5734.0
NW,year,30,0.1,2668210.240084768,0.0107818352556576,8760.0
TEX,month,30,0.04,1884523.779098034,0.0056906909860001,7949.0
NW,month,50,0.03,632216.4754596949,0.0025546914489401,5486.0
TEX,quarter,100,0.1,3141236.829883158,0.009485583737905,6957.0
CAL,quarter,50,0.06,1238203.337264806,0.0101342181239442,6542.0
NW,month,30,0.04,928323.7803039252,0.0037512164194483,7262.0
CAL,quarter,50,0.04,902370.9651790856,0.0073855593137391,6370.0
TEX,month,0,0.09,2996296.8671931624,0.0090479089532515,8760.0
TEX,year,50,0.04,2289110.262193382,0.0069124196147098,8760.0
TEX,month,100,0.01,155918.8811878562,0.0004708277929757,1251.0
